Ilce,Enlem,Boylam,Alan,Kapasite,Mahalle / Adres
TİRE,38.068979,27.767783,1022,408,CAMBAZLI  - BOZUKBAHÇE SOKAK
TİRE,38.085671,27.731141,7565,3026,CUMHURİYET  - ALAY PARKI - İBNİ MELEK CAD.
TİRE,38.087430,27.732326,7996,3198,CUMHURİYET  - BELEDİYE BAHÇESİ VE PARKI - EKİM CAD.
TİRE,38.073513,27.653613,425,170,ÇAYIRLI  - OKUL BAHÇESİ - ÇAYIRLI YOL ÜSTÜ KÜMEEVLERİ
TİRE,37.977012,27.795503,663,265,ÇERİKÖZÜ  - PINARBAŞI SOKAK
TİRE,38.086768,27.804067,935,374,ÇİNİYERİ  - ÇİNİYERİ MAH. MEYDANI - ŞAİR SOKAK
TİRE,38.085980,27.804604,1186,474,ÇİNİYERİ  - ÇAKIL SOKAK
TİRE,38.088151,27.890766,1998,799,ÇOBANKÖY  - ÇOBAN MERKEZ KÜMEEVLERİ
TİRE,38.057797,27.698192,916,366,ÇUKURKÖY  - ÇUKURKÖY MERKEZ KÜMEEVLERİ
TİRE,38.002442,27.751019,520,208,DAĞDERE  - ORTA SOKAK
TİRE,38.062151,27.799077,716,286,DALLIK   - DALLIK CUMHURİYET SOKAK
TİRE,38.084702,27.737759,634,253,DERE  - SARICA YUSUF SOKAK
TİRE,38.180616,27.782311,1872,748,DEREBAŞI  - DEREBAŞI MAH. MEYDANI - DEREBAŞI DERE SOKAK
TİRE,38.086142,27.844443,1100,440,DERELİ  - DERELİ MAH. MEYDANI - DERELİ CUMHURİYET SOKAK
TİRE,37.981339,27.814059,585,234,DİBEKÇİ  - MERKEZ SOKAK
TİRE,38.178895,27.822896,1408,563,DOYRANLI  - DOYRANLI MAH. MEYDANI - DOYRANLI İNÖNÜ SOKAK
TİRE,38.085889,27.749697,10143,4057,DUATEPE  - KAZANOĞLU CAMİ SOKAK
TİRE,38.001893,27.778215,317,126,DÜNDARLI  - DÜNDARLI MAH. MEYDANI - PINAR SOKAK
TİRE,38.059114,27.899366,1700,680,EĞRİDERE  - OKUL BAHÇESİ - UĞUR SOKAK
TİRE,38.111318,27.617325,2051,820,ESKİOBA  - ESKİOBA MAH. MEYDANI - KAVAK SOKAK
TİRE,38.097474,27.722580,17975,7190,FATİH  - FATİH SULTAN MEHMET PARKI - İSTASYON CAD.
TİRE,38.096477,27.720735,4732,1892,FATİH  - NURCAN KORKMAZ PARKI - MİLLET CAD.
TİRE,38.092803,27.721475,1464,585,FATİH  - ERGUVAN PARKI - 50. YIL CAD.
TİRE,38.092298,27.720025,1632,652,FATİH  - IHLAMUR PARKI - 50. YIL CAD.
TİRE,38.093889,27.717548,1950,780,FATİH  - HAFIZ HATUN PARKI - DESTAN SOKAK
TİRE,38.094674,27.718648,1486,594,"FATİH  - MEHMET HÜSNÜ TÜKEL SOKAK, KİRAZOĞLU OKULUNUN KUZEYİ"
TİRE,38.096651,27.717675,8468,3387,FATİH  - İBNİ MELEK CAMİ BAHÇESİ VE PARK - DEMOKRASİ CAD.
TİRE,38.090969,27.722202,31504,12601,FATİH  - NAZIM ÇULCU PARKI - İSTASYON CAD.
TİRE,38.121881,27.868531,20805,8322,GÖKÇEN  - GAZİ ATATÜRK CAD.
TİRE,38.002065,27.490806,1700,680,HALKAPINAR  - MUHTARLIK BAHÇESİ - HALKAPINAR CUMHURİYET SOKAK
TİRE,38.058177,27.524057,643,257,HASANÇAVUŞLAR  - HASANÇAVUŞLAR MAH. MEYDANI - UYSAL KÜMEEVLERİ SOKAK
TİRE,38.066239,27.703385,288,115,HİSARLIK  - HİSARLIK MAH. MEYDANI - ÇUKURKÖY YOL ALTI KÜMEEVLERİ
TİRE,38.098778,27.726075,9883,3953,HÜRRİYET  - HALİL ÇULHAOĞLU CAD.
TİRE,38.098005,27.727426,2307,922,HÜRRİYET  - ÇAĞLAR BÖLÜK PARKI - ORHAN AKSAY CAD.
TİRE,38.094807,27.727846,2675,1070,HÜRRİYET  - ŞEHİTLER PARKI - İSTASYON CAD.
TİRE,38.094819,27.729643,2596,1038,HÜRRİYET  - TENİS KORTU SAHASI - GÜVEN CAD.
TİRE,38.102528,27.543793,1000,400,IŞIKLAR  - IŞIKLAR MAH. MEYDANI - KİREMİTÇİ KÜMEEVLERİ
TİRE,38.092924,27.798233,3475,1390,IŞIKLI  - IŞIKLI CUMHURİYET SOKAK
TİRE,38.088887,27.722169,3482,1392,İBNİ MELEK - LALE PARKI - ŞHT. YZB. GÜLTEKİN BAŞARGAN CAD.
TİRE,38.088452,27.721016,6942,2776,İBNİ MELEK - ŞHT. YZB. GÜLTEKİN BAŞARGAN CAD.
TİRE,38.088550,27.724644,5064,2025,İBNİ MELEK  - ŞHT. YZB. GÜLTEKİN BAŞARGAN CAD.
TİRE,38.095077,27.745174,11024,4409,İHSANİYE  - TOPTANCI HALİ BAHÇESİ - FATİH SULTAN MEHMET BULVARI
TİRE,38.090109,27.744896,2276,910,İHSANİYE  - ŞHT. YZB. BURHAN AKTÜRK PARKI - IŞIK SOKAK
TİRE,38.089197,27.739528,884,353,İPEKÇİLER  - ADLİYE MEYDANI - GÖKÇEN EFE CAD.
TİRE,38.086488,27.749493,956,382,İSTİKLAL  - SEDİR PARKI - KANLIKAVAK SOKAK
TİRE,38.069327,27.723784,713,285,KAPLAN  - KAPLAN MAH. MEYDANI - KAPLAN ATATÜRK SOKAK
TİRE,38.085985,27.756601,1224,489,KARACAALİ  - KARACAALİ CAD.
TİRE,38.125188,27.678032,2136,854,KARATEKE  - İBRAHİM ÖZTÜRK SOKAK
TİRE,38.110943,27.887489,3532,1412,KIRTEPE  - KIRTEPE MAH. MEYDANI - KÖY MEYDANI SOKAK
TİRE,38.150103,27.887996,2194,877,KIZILCAHAVLU  - KIZILCAHAVLU MAH. MEYDANI - KIZILCAHAVLU DEMOKRASİ CAD.
TİRE,38.101336,27.832822,2664,1065,KİRELİ  - KİRELİ MAH. MEYDANI - KİRELİ ATATÜRK CAD.
TİRE,38.098535,27.915528,741,296,KOCAALİLER  - KOCAALİLER MAH. MEYDANI - KARŞI KÜME SOKAK
TİRE,38.068673,27.566523,1353,541,KURŞAK  - KURŞAK EĞREK MEYDANI
TİRE,38.090402,27.734561,1407,562,KURTULUŞ  - İSMAİL TAŞLI PARKI - İSMAİL TAŞLI CAD.
TİRE,37.991539,27.789758,484,193,KÜÇÜKBURUN  - KÜÇÜKBURUN MAH. MEYDANI - KÜÇÜKBURUN OKUL SOKAK
TİRE,38.017092,27.526526,1557,622,KÜÇÜKKALE  - KÜÇÜKKALE MAH. MEYDANI - ŞEYTAN DERESİ SOKAK
TİRE,38.037794,27.791090,916,366,KÜÇÜKKEMERDERE  - KÜÇÜKKEMERDERE OKUL SOKAK
TİRE,38.023647,27.753626,640,256,KÜÇÜKKÖMÜRCÜ  - KÜÇÜKKÖMÜRCÜ MAH. MEYDANI - KÜÇÜKKÖMÜRCÜ HALK SOKAK
TİRE,38.084531,27.824049,680,272,KÜRDÜLLÜ  - ESKİ OKUL BAHÇESİ -KÜRDÜLLÜ CUMHURİYET KÜMEEVLERİ
TİRE,38.132643,27.627201,1040,416,MAHMUTLAR  - CAMİ SOKAK
TİRE,38.010049,27.501452,1952,780,MEHMETLER  - MEHMETLER MAH. MEYDANI - İSMET PAŞA SOKAK
TİRE,37.996678,27.734815,578,231,MUSALAR  - MUSALAR MAH. MEYDANI - ALAN BAŞI KÜMEEVLERİ
TİRE,38.020089,27.681119,625,250,ORTAKÖY  - ORTAKÖY MAH. MEYDANI - ORTAKÖY MERKEZ KÜMEEVLERİ
TİRE,38.067688,27.889853,1225,490,OSMANCIK  - OSMANCIK MAH. MEYDANI - DEĞİRMENALTI SOKAK
TİRE,38.099154,27.852371,1584,633,PEŞREFLİ  - OKUL BAHÇESİ VE MEYDANI - PAPATYA SOKAK
TİRE,38.093943,27.904974,1081,432,SARILAR  - CAMİ BAHÇESİ VE SARILAR MAH. MEYDANI - BAĞ MEVKİİ KÜMEEVLERİ
TİRE,38.085566,27.882581,964,385,SARUHANLI  - SARUHANLI MAH. MEYDANI - SARUHANLI MERKEZ KÜMEEVLERİ
TİRE,37.987241,27.771159,466,186,SOMAK  - SOMAK MAH. MEYDANI - SOMAK YENİ SOKAK
TİRE,38.125377,27.729841,17083,6833,TOKİ  - TOKİ TOPLU KONUT ALANI CAD.
TİRE,38.014221,27.700167,444,177,TOPALAK  - TOPALAK MAH. MEYDANI - TOPALAK ATATÜRK SOKAK
TİRE,37.984413,27.747088,436,174,TOPARLAR  - YURT SOKAK
TİRE,38.084426,27.721274,6487,2594,TURAN  - VAKIF EVLERİ PARK ALANI - SELÇUK CAD.
TİRE,38.133881,27.636518,1572,628,TURGUTLU  - TURGUTLU MAH. MEYDANI - YOLALTI SOKAK
TİRE,38.018286,27.514062,1679,671,ÜZÜMLER  - ÜZÜMLER MAH. MEYDANI - SELVİLİ SOKAK
TİRE,38.034265,27.818490,568,227,YAMANDERE  - NİYAZİ BOZKURT SOKAK
TİRE,38.124908,27.925667,1256,502,YEĞENLİ  - YEĞENLİ MAH. MEYDANI - MİNARE SOKAK
TİRE,38.029613,27.680362,482,192,YEMİŞLER  - YEMİŞLER MAH. MEYDANI - YEMİŞLER MERKEZ KÜMEEVLERİ
TİRE,38.088959,27.731939,2770,1108,YENİ  - KENT MÜZESİ BAHÇESİ - ATATÜRK CAD.
TİRE,38.123972,27.503902,674,269,YENİÇİFTLİK  - YENİÇİFTLİK MAH. MEYDANI - YENİÇİFTLİK VATAN SOKAK
TİRE,38.098543,27.578996,1468,587,YENİOBA  - BAYAR SOKAK
TİRE,38.069093,27.901368,1138,455,YENİŞEHİR  - KÖY KONAĞI BAHÇESİ - YENİŞEHİR MERKEZ KÜMEEVLERİ
TORBALI,38.108965,27.429202,12500,5000,19 MAYIS - OSMAN DİRİK PARKI - İZMİR ÖDEMİŞ YOLU VE 8500 SOKAK KESİŞİMİ
TORBALI,38.218155,27.449421,1315,526,DÜVERLİK - DÜVERLİK MAH. MEYDANI - DÜVERLİK KÜMEEVLER YOLU
TORBALI,38.160515,27.355518,10170,4068,ERTUĞRUL - NECATİ DOĞANOĞLU SOKAK VE 3016 SOKAK KESİŞİMİ
TORBALI,38.250251,27.281276,10260,4104,FEVZİ ÇAKMAK - BARIŞ MANÇO CAD.
TORBALI,38.239696,27.390718,5500,2200,GAZİ MUSTAFA KEMAL - İLKÖĞRETİM OKULU BAHÇESİ - MUSTAFA KEMAL ATATÜRK CAD.
TORBALI,38.245089,27.266167,20000,8000,İNÖNÜ - REKREASYON ALANI - AHMET ÖZKAN BULVARI VE 185 SOKAK KESİŞİMİ
TORBALI,38.146641,27.372508,9875,3950,KARŞIYAKA - BEKİR SAKARYA CAD.
TORBALI,38.197285,27.235590,1800,720,KAZIM KARABEKİR - 29 EKİM CUMHURİYET MEYDANI - MENDERES YOLU CAD.
TORBALI,38.117968,27.446245,1275,510,KIRBAŞ - 86.YIL CUMHURİYET CAD.
TORBALI,38.214501,27.329315,2200,880,KUŞÇUBURUN - AYDIN CAD. VE 514 ÇIKMAZ SOKAK KESİŞİMİ
TORBALI,38.150963,27.353940,21311,8524,MURATBEY - SOSYAL YAŞAM MERKEZİ - ATİLLA SUNAR CAD. VE 3606 SOKAK KESİŞİMİ
TORBALI,38.095089,27.435355,2420,968,NAİME - 405 SOKAK
TORBALI,38.249580,27.456038,4720,1888,ORMANKÖY - 6330  SOKAK
TORBALI,38.138531,27.319328,70000,28000,ÖZBEY - DEVE GÜREŞİ ALANI - 4032 SOKAK
TORBALI,38.120816,27.402048,138250,55300,PAMUKYAZI - İZMİR-AYDIN KARAYOLU VE 2007/2 SOKAK KESİŞİMİ
TORBALI,38.195561,27.235423,3222,1289,PANCAR - İLKÖĞRETİM OKULU BAHÇESİ - PAMUKÇU OSMAN SOKAK
TORBALI,38.144859,27.404558,2700,1080,ŞEHİTLER - 7521. CAD.
TORBALI,38.172739,27.349931,3248,1299,TORBALI - METROPOLİS CAD. VE 5155 SOKAK KESİŞİMİ
TORBALI,38.088776,27.432142,27400,10960,TULUM - MİMAR KEMALETTİN CAD.
TORBALI,38.250044,27.259343,162796,65118,TÜRKMENKÖY - İZMİR-AYDIN KARAYOLU
TORBALI,38.234396,27.320154,26758,10703,YAZIBAŞI - HAMİT EFE SOSYAL TESİSLERİ - NAMIK KEMAL CAD.
TORBALI,38.158503,27.364390,23896,9558,YEDİ EYLÜL - İZMİR-AYDIN KARAYOLU VE 5667 SOKAK KESİŞİMİ
TORBALI,38.137110,27.377896,9221,3688,YENİ - MENDERES CAD. VE 572 SOKAK ARASI
TORBALI,38.120538,27.329124,3800,1520,YENİKÖY - METROPOLİS ANTİK KENTİ CAD. - DEDECİK SOKAK
URLA,38.324368,26.757994,12084,4834,ALTINTAŞ - DÜNDAR SOKAK
URLA,38.352931,26.780169,23023,9209,ATATÜRK - 2172 SOKAK VE 2178/2 SOKAK KESİŞİMİ
URLA,38.275723,26.831339,16743,6697,BADEMLER - BADEMLER CAD. VE 15013 SOKAK KESİŞİMİ
URLA,38.426484,26.578519,3900,1560,BALIKLIOVA - 13000 SOKAK
URLA,38.322346,26.578195,12804,5122,BARBAROS - BARBAROS CAD.
URLA,38.303862,26.555455,1239,496,BİRGİ - KÖY İÇİ CAD. VE ÇİMEN SOKAK ARASI
URLA,38.371915,26.855393,1000,400,ÇAMLIÇAY - 5222 SOKAK
URLA,38.371635,26.855635,2000,800,ÇAMLIÇAY - MAREŞAL FEVZİ ÇAKMAK CAD.
URLA,38.228539,26.686867,585,234,DEMİRCİLİ - 10001 SOKAK
URLA,38.386275,26.749261,7181,2872,DENİZLİ - 85 SOKAK
URLA,38.401661,26.739226,12136,4854,GÜVENDİK - MAVİ PLAJ CAD.
URLA,38.308843,26.682386,5570,2228,İÇMELER - NURİ ÖZBEK CAD. VE 1056/1 SOKAK KESİŞİMİ
URLA,38.363073,26.766785,8912,3565,İSKELE - 2108 SOKAK VE 2110 SOKAK KESİŞİMİ
URLA,38.352984,26.806041,16460,6584,KALABAK - 3302 SOKAK
URLA,38.299984,26.751186,6736,2694,KUŞÇULAR - KUŞÇULAR CAD.
URLA,38.365112,26.837726,18671,7468,MAREŞAL FEVZİ ÇAKMAK - 4108 SOKAK
URLA,38.320118,26.769139,1024,410,NAİPLİ - SARGIN SOKAK
URLA,38.298860,26.525549,670,268,NOHUTALAN - KAVUN SOKAK
URLA,38.297608,26.805613,10036,4014,OVACIK - OVACIK CAD.
URLA,38.380762,26.680290,3132,1253,ÖZBEK - 6076 SOKAK
URLA,38.328713,26.762196,4300,1720,RÜSTEM - ADLİYE BİNASI ÇEVRESİ - ERDOĞAN KER CAD.
URLA,38.318403,26.760138,3240,1296,SIRA - MANOLYA SOKAK VE MERİDYEN SOKAK KESİŞİMİ
URLA,38.363189,26.842831,4364,1746,ŞİRİNKENT - 4238 SOKAK VE 4249 SOKAK KESİŞİMİ
URLA,38.323462,26.709369,1372,549,TORASAN - 566 SOKAK
URLA,38.283606,26.552819,3712,1485,UZUNKUYU - KIZILÇAM SOKAK
URLA,38.258117,26.681184,1666,666,YAĞCILAR - YAĞCILAR MAH. MEYDANI - 9003 SOKAK
URLA,38.326286,26.758314,17288,6915,YAKA - İLKOKUL BAHÇESİ - ALLI TURNA SOKAK
URLA,38.323332,26.768894,2900,1160,YELALTI - ÇİLİNGİR ÇEŞME SOKAK VE YILDIZ PARK SOKAK KESİŞİMİ
URLA,38.335296,26.782224,8302,3321,YENİKENT - KIRMIZI SOKAK
URLA,38.331337,26.768911,8144,3258,YENİKENT - TAVŞANLI SOKAK
URLA,38.240159,26.504381,835,334,ZEYTİNELİ - CUMHURİYET CAD.
URLA,38.283514,26.561545,1026,410,ZEYTİNLER - MUSTAFA ERCAN SOKAK
